CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/29/2015,4:30,BROOKLYN,11234,40.6257854,-73.928315,"(40.6257854, -73.928315)",FLATLANDS AVENUE                ,AVENUE K                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3343430,PASSENGER VEHICLE,UNKNOWN,,,
12/16/2015,22:20,BROOKLYN,11234,40.6130427,-73.9262037,"(40.6130427, -73.9262037)",FLATBUSH AVENUE                 ,AVENUE S                        ,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Unspecified,Unspecified,,,3354851,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,SMALL COM VEH(4 TIRES) ,,
12/10/2015,8:30,BROOKLYN,11234,40.6215095,-73.9131759,"(40.6215095, -73.9131759)",AVENUE N                        ,EAST 68 STREET                  ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3350374,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/09/2015,13:45,BROOKLYN,11234,40.6194848,-73.9182647,"(40.6194848, -73.9182647)",EAST 59 STREET                  ,AVENUE N                        ,,0,0,0,0,0,0,0,0,Animals Action,Unspecified,,,,3350371,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/12/2015,15:00,BROOKLYN,11234,40.6250313,-73.929483,"(40.6250313, -73.929483)",FLATLANDS AVENUE                ,EAST 48 STREET                  ,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,3351497,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/01/2015,22:50,BROOKLYN,11234,40.6248832,-73.9343356,"(40.6248832, -73.9343356)",KINGS HIGHWAY                   ,HUBBARD PLACE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3344575,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/18/2015,13:06,BROOKLYN,11234,40.6144137,-73.9328151,"(40.6144137, -73.9328151)",AVENUE R                        ,RYDER STREET                    ,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3356769,PASSENGER VEHICLE,UNKNOWN,,,
11/29/2015,5:00,BROOKLYN,11234,40.6255326,-73.9324256,"(40.6255326, -73.9324256)",AVENUE K                        ,EAST 45 STREET                  ,,0,0,0,0,0,0,0,0,Failure to Keep Right,Unspecified,,,,3343432,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/15/2015,5:50,BROOKLYN,11234,40.6113809,-73.9331603,"(40.6113809, -73.9331603)",EAST 36 STREET                  ,FILLMORE AVENUE                 ,,1,0,0,0,0,0,1,0,Other Electronic Device,Unspecified,Unspecified,,,3353419,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/09/2015,17:45,BROOKLYN,11234,40.6113809,-73.9331603,"(40.6113809, -73.9331603)",FILLMORE AVENUE                 ,EAST 36 STREET                  ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3350365,PASSENGER VEHICLE,UNKNOWN,,,
12/08/2015,8:30,BROOKLYN,11234,40.6396194,-73.9204236,"(40.6396194, -73.9204236)",EAST 59 STREET                  ,FOSTER AVENUE                   ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3349768,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/10/2015,14:50,BROOKLYN,11234,40.6305063,-73.9281154,"(40.6305063, -73.9281154)",AVENUE I                        ,UTICA AVENUE                    ,,0,0,0,0,0,0,0,0,Other Vehicular,Failure to Yield Right-of-Way,,,,3350942,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/07/2015,15:15,BROOKLYN,11234,40.6352571,-73.9274473,"(40.6352571, -73.9274473)",KINGS HIGHWAY                   ,GLENWOOD ROAD                   ,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,3348405,PASSENGER VEHICLE,,,,
12/07/2015,12:12,BROOKLYN,11234,40.6212167,-73.9353802,"(40.6212167, -73.9353802)",FLATBUSH AVENUE                 ,FLATLANDS AVENUE                ,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3348404,BUS,PASSENGER VEHICLE,,,
11/27/2015,12:45,BROOKLYN,11234,40.6411861,-73.9195569,"(40.6411861, -73.9195569)",RALPH AVENUE                    ,PRESTON COURT                   ,,2,0,0,0,0,0,2,0,Other Electronic Device,Unspecified,,,,3342941,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/15/2015,9:55,BROOKLYN,11234,40.6341296,-73.9285006,"(40.6341296, -73.9285006)",UTICA AVENUE                    ,KINGS HIGHWAY                   ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3354152,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/01/2015,7:50,BROOKLYN,11234,40.6217185,-73.9213599,"(40.6217185, -73.9213599)",AVENUE M                        ,EAST 56 STREET                  ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3344571,PASSENGER VEHICLE,OTHER,,,
11/27/2015,13:00,BROOKLYN,11234,40.6351864,-73.9286112,"(40.6351864, -73.9286112)",UTICA AVENUE                    ,GLENWOOD ROAD                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3343426,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/09/2015,18:58,BROOKLYN,11234,40.6328477,-73.9283651,"(40.6328477, -73.9283651)",UTICA AVENUE                    ,AVENUE H                        ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3350369,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/01/2015,8:40,BROOKLYN,11234,40.6355423,-73.9228316,"(40.6355423, -73.9228316)",EAST 56 STREET                  ,GLENWOOD ROAD                   ,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3344572,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,,,
12/07/2015,11:00,BROOKLYN,11234,40.6188767,-73.9089289,"(40.6188767, -73.9089289)",AVENUE U                        ,EAST 69 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3348401,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/09/2015,10:40,BROOKLYN,11234,40.6278822,-73.9325061,"(40.6278822, -73.9325061)",KINGS HIGHWAY                   ,AVENUE J                        ,,1,0,0,0,0,0,1,0,Lost Consciousness,Lost Consciousness,,,,3349776,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/08/2015,7:00,BROOKLYN,11234,40.6098096,-73.9224976,"(40.6098096, -73.9224976)",FLATBUSH AVENUE                 ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3349770,SPORT UTILITY / STATION WAGON,VAN,,,
11/28/2015,14:40,BROOKLYN,11234,40.6156473,-73.9178876,"(40.6156473, -73.9178876)",AVENUE T                        ,EAST 59 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3342925,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/24/2015,18:00,BROOKLYN,11234,40.6320672,-73.9186024,"(40.6320672, -73.9186024)",RALPH AVENUE                    ,FLATLANDS AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3341404,PASSENGER VEHICLE,OTHER,,,
12/03/2015,22:20,BROOKLYN,11234,40.6149737,-73.9284311,"(40.6149737, -73.9284311)",FLATBUSH AVENUE                 ,EAST 48 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3346632,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
11/29/2015,0:05,BROOKLYN,11234,40.625941,-73.9150074,"(40.625941, -73.9150074)",AVENUE L                        ,EAST 70 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3343433,PASSENGER VEHICLE,UNKNOWN,,,
12/03/2015,11:10,BROOKLYN,11234,40.6190124,-73.9258765,"(40.6190124, -73.9258765)",EAST 51 STREET                  ,AVENUE N                        ,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3346048,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/14/2015,18:40,BROOKLYN,11234,40.6217185,-73.9213599,"(40.6217185, -73.9213599)",EAST 56 STREET                  ,AVENUE M                        ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3353415,SPORT UTILITY / STATION WAGON,,,,
12/11/2015,12:00,BROOKLYN,11234,40.6314722,-73.9195434,"(40.6314722, -73.9195434)",EAST 59 STREET                  ,FLATLANDS AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3351493,PASSENGER VEHICLE,UNKNOWN,,,
11/27/2015,13:30,BROOKLYN,11234,40.6304465,-73.9291206,"(40.6304465, -73.9291206)",AVENUE I                        ,EAST 49 STREET                  ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3342928,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/08/2015,17:00,BROOKLYN,11234,40.6352571,-73.9274473,"(40.6352571, -73.9274473)",GLENWOOD ROAD                   ,KINGS HIGHWAY                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3349061,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/05/2015,17:20,BROOKLYN,11234,40.6365488,-73.9258318,"(40.6365488, -73.9258318)",KINGS HIGHWAY                   ,EAST 53 STREET                  ,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3347799,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/26/2015,11:53,BROOKLYN,11234,40.6208652,-73.9349879,"(40.6208652, -73.9349879)",FLATBUSH AVENUE                 ,AVENUE M                        ,,1,0,0,0,0,0,1,0,Other Vehicular,Prescription Medication,,,,3342384,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/02/2015,16:20,BROOKLYN,11234,40.610684,-73.9385779,"(40.610684, -73.9385779)",EAST 31 STREET                  ,AVENUE R                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3346042,PASSENGER VEHICLE,UNKNOWN,,,
12/14/2015,7:50,BROOKLYN,11234,40.6226949,-73.9330985,"(40.6226949, -73.9330985)",TROY AVENUE                     ,FLATLANDS AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3352688,PASSENGER VEHICLE,,,,
12/17/2015,22:15,BROOKLYN,11234,40.6173838,-73.9434704,"(40.6173838, -73.9434704)",KINGS HIGHWAY                   ,AVENUE N                        ,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3355514,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
11/30/2015,14:50,BROOKLYN,11234,40.614027,-73.9436425,"(40.614027, -73.9436425)",FLATBUSH AVENUE                 ,TROY AVENUE                     ,,1,0,1,0,0,0,0,0,Unspecified,Unspecified,,,,3343991,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/17/2015,20:35,BROOKLYN,11234,40.6098096,-73.9224976,"(40.6098096, -73.9224976)",FLATBUSH AVENUE                 ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3354854,PASSENGER VEHICLE,VAN,,,
12/10/2015,13:55,BROOKLYN,11234,40.6133524,-73.9214382,"(40.6133524, -73.9214382)",AVENUE T                        ,AVENUE S                        ,,1,0,0,0,0,0,1,0,Fatigued/Drowsy,Other Vehicular,Other Vehicular,,,3350941,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
11/30/2015,19:45,BROOKLYN,11234,40.6098096,-73.9224976,"(40.6098096, -73.9224976)",FLATBUSH AVENUE                 ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Physical Disability,Driver Inattention/Distraction,,,,3344569,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
12/16/2015,17:44,BROOKLYN,11234,40.6185937,-73.9424176,"(40.6185937, -73.9424176)",KINGS HIGHWAY                   ,NEW YORK AVENUE                 ,,2,0,2,0,0,0,0,0,Glare,,,,,3354848,PASSENGER VEHICLE,,,,
12/12/2015,21:55,BROOKLYN,11234,40.6211779,-73.9300454,"(40.6211779, -73.9300454)",SCHNECTADY AVENUE               ,AVENUE M                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3352086,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/13/2015,9:45,BROOKLYN,11234,40.6262526,-73.9208682,"(40.6262526, -73.9208682)",AVENUE K                        ,EAST 57 STREET                  ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3352685,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/02/2015,12:30,BROOKLYN,11234,40.6050714,-73.9298678,"(40.6050714, -73.9298678)",AVENUE U                        ,EAST 33 STREET                  ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3346041,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/16/2015,17:39,BROOKLYN,11234,40.6302698,-73.9319849,"(40.6302698, -73.9319849)",EAST 46 STREET                  ,AVENUE I                        ,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,3354850,PASSENGER VEHICLE,BICYCLE,,,
12/17/2015,18:00,BROOKLYN,11234,40.6188767,-73.9089289,"(40.6188767, -73.9089289)",AVENUE U                        ,EAST 69 STREET                  ,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3355515,SPORT UTILITY / STATION WAGON,,,,
12/17/2015,16:45,BROOKLYN,11234,40.6144783,-73.9264002,"(40.6144783, -73.9264002)",FILLMORE AVENUE                 ,UTICA AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3355513,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/28/2015,16:25,BROOKLYN,11234,40.6146006,-73.9244658,"(40.6146006, -73.9244658)",EAST 52 STREET                  ,FILLMORE AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3343428,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/25/2015,7:35,BROOKLYN,11234,40.6144137,-73.9328151,"(40.6144137, -73.9328151)",AVENUE R                        ,RYDER STREET                    ,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,Unspecified,,,3341406,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
11/24/2015,21:45,BROOKLYN,11234,40.6218922,-73.9185211,"(40.6218922, -73.9185211)",AVENUE M                        ,EAST 59 STREET                  ,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,Unspecified,,,3341401,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/01/2015,9:30,BROOKLYN,11234,40.6159293,-73.9131111,"(40.6159293, -73.9131111)",EAST 63 STREET                  ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3353421,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/18/2015,10:45,BROOKLYN,11234,40.6352571,-73.9274473,"(40.6352571, -73.9274473)",KINGS HIGHWAY                   ,GLENWOOD ROAD                   ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3356773,PASSENGER VEHICLE,VAN,,,
11/24/2015,14:55,BROOKLYN,11234,40.5965113,-73.9078755,"(40.5965113, -73.9078755)",FLATBUSH AVENUE                 ,SHORE PARKWAY                   ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3340680,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
11/25/2015,10:20,BROOKLYN,11234,40.6149737,-73.9284311,"(40.6149737, -73.9284311)",EAST 48 STREET                  ,FLATBUSH AVENUE                 ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3341407,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/14/2015,16:15,BROOKLYN,11234,40.6195473,-73.9172632,"(40.6195473, -73.9172632)",RALPH AVENUE                    ,AVENUE N                        ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3353413,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/29/2015,23:10,BROOKLYN,11234,40.6109009,-73.9339027,"(40.6109009, -73.9339027)",EAST 35 STREET                  ,FILLMORE AVENUE                 ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3343431,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/11/2015,8:18,BROOKLYN,11234,40.6161091,-73.9045275,"(40.6161091, -73.9045275)",AVENUE W                        ,EAST 70 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3350943,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/09/2015,19:00,BROOKLYN,11234,40.6154331,-73.9138754,"(40.6154331, -73.9138754)",MILL AVENUE                     ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,Unspecified,,,3350366,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/24/2015,10:30,BROOKLYN,11234,40.6235615,-73.92737,"(40.6235615, -73.92737)",AVENUE L                        ,UTICA AVENUE                    ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3340682,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/02/2015,15:00,BROOKLYN,11234,40.6102374,-73.9218344,"(40.6102374, -73.9218344)",AVENUE U                        ,EAST 52 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3346040,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/09/2015,10:50,BROOKLYN,11234,40.5837275,-73.8937121,"(40.5837275, -73.8937121)",FLATBUSH AVENUE                 ,AVIATION ROAD                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3349774,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
12/17/2015,14:45,BROOKLYN,11234,40.6258941,-73.9266073,"(40.6258941, -73.9266073)",EAST 51 STREET                  ,AVENUE K                        ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3356201,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/09/2015,13:30,BROOKLYN,11234,40.6121926,-73.9232296,"(40.6121926, -73.9232296)",EAST 53 STREET                  ,AVENUE T                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3349775,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/18/2015,11:34,BROOKLYN,11234,40.6237811,-73.9081873,"(40.6237811, -73.9081873)",BERGEN COVE                     ,ROYCE STREET                    ,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3355520,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/14/2015,17:20,BROOKLYN,11234,40.6135386,-73.9168061,"(40.6135386, -73.9168061)",AVENUE U                        ,EAST 58 STREET                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3353416,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/09/2015,12:30,BROOKLYN,11234,40.6350641,-73.9305533,"(40.6350641, -73.9305533)",GLENWOOD ROAD                   ,EAST 48 STREET                  ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3350364,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
12/04/2015,15:00,BROOKLYN,11234,40.6159293,-73.9131111,"(40.6159293, -73.9131111)",AVENUE U                        ,EAST 63 STREET                  ,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,3347221,PASSENGER VEHICLE,OTHER,,,
12/10/2015,9:50,BROOKLYN,11234,40.6144186,-73.9273979,"(40.6144186, -73.9273979)",EAST 49 STREET                  ,FILLMORE AVENUE                 ,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3350373,PASSENGER VEHICLE,,,,
11/15/2015,19:00,BROOKLYN,11234,40.618602,-73.9324615,"(40.618602, -73.9324615)",FLATBUSH AVENUE                 ,AVENUE N                        ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3334851,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/04/2015,14:12,BROOKLYN,11234,40.6284066,-73.9239891,"(40.6284066, -73.9239891)",EAST 54 STREET                  ,AVENUE J                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3328787,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/14/2015,18:25,BROOKLYN,11234,40.6351212,-73.9296237,"(40.6351212, -73.9296237)",EAST 49 STREET                  ,GLENWOOD ROAD                   ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Other Vehicular,,,,3335463,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/13/2015,8:05,BROOKLYN,11234,40.6106872,-73.9298871,"(40.6106872, -73.9298871)",EAST 38 STREET                  ,AVENUE S                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3333667,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/20/2015,16:35,BROOKLYN,11234,40.6151675,-73.9186302,"(40.6151675, -73.9186302)",AVENUE T                        ,EAST 58 STREET                  ,,0,0,0,0,0,0,0,0,Glare,Unspecified,,,,3338861,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/21/2015,22:25,BROOKLYN,11234,40.6082027,-73.9207095,"(40.6082027, -73.9207095)",FLATBUSH AVENUE                 ,AVENUE V                        ,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,3340019,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
11/03/2015,8:00,BROOKLYN,11234,40.6351864,-73.9286112,"(40.6351864, -73.9286112)",UTICA AVENUE                    ,GLENWOOD ROAD                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3328056,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/07/2015,16:25,BROOKLYN,11234,40.6324916,-73.9341443,"(40.6324916, -73.9341443)",AVENUE H                        ,TROY AVENUE                     ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3330554,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/16/2015,19:05,BROOKLYN,11234,40.6352571,-73.9274473,"(40.6352571, -73.9274473)",GLENWOOD ROAD                   ,KINGS HIGHWAY                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3346633,PASSENGER VEHICLE,,,,
11/02/2015,8:10,BROOKLYN,11234,40.6344828,-73.9188516,"(40.6344828, -73.9188516)",RALPH AVENUE                    ,GLENWOOD ROAD                   ,,0,0,0,0,0,0,0,0,Unspecified,,,,,3326800,BUS,PASSENGER VEHICLE,,,
11/18/2015,17:55,BROOKLYN,11234,40.6098096,-73.9224976,"(40.6098096, -73.9224976)",FLATBUSH AVENUE                 ,AVENUE U                        ,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3336801,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/09/2015,22:30,BROOKLYN,11234,40.6263638,-73.9189984,"(40.6263638, -73.9189984)",AVENUE K                        ,EAST 59 STREET                  ,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3331743,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/06/2015,2:10,BROOKLYN,11234,40.6328477,-73.9283651,"(40.6328477, -73.9283651)",UTICA AVENUE                    ,AVENUE H                        ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3330036,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/11/2015,18:50,BROOKLYN,11234,40.6082027,-73.9207095,"(40.6082027, -73.9207095)",FLATBUSH AVENUE                 ,AVENUE V                        ,,1,0,1,0,0,0,0,0,Passenger Distraction,,,,,3333002,UNKNOWN,,,,
11/17/2015,20:40,BROOKLYN,11234,40.6262104,-73.9276589,"(40.6262104, -73.9276589)",UTICA AVENUE                    ,FLATLANDS AVENUE                ,,0,0,0,0,0,0,0,0,Prescription Medication,Unspecified,,,,3336794,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/04/2015,12:38,BROOKLYN,11234,40.6256522,-73.9305234,"(40.6256522, -73.9305234)",SCHENECTADY AVENUE              ,GLENDALE COURT                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3328058,SPORT UTILITY / STATION WAGON,VAN,,,
11/17/2015,17:43,BROOKLYN,11234,40.6320672,-73.9186024,"(40.6320672, -73.9186024)",RALPH AVENUE                    ,FLATLANDS AVENUE                ,,1,0,1,0,0,0,0,0,Unspecified,,,,,3336132,SPORT UTILITY / STATION WAGON,,,,
